"country","year","movi","movi_ave_global","movi_ave_10","movi_ave_5","change_global","change_10","change_5"
"Mexico",2018,0.167687687243873,0.983930398435636,0.246890227821844,0.041417497737454,-0.829573628876106,-0.320800629805096,3.04871603559556
"Mexico",2019,0.0393998014433971,0.983930398435636,0.246890227821844,0.041417497737454,-0.959956718985368,-0.840415711099639,-0.0487160355955619
"Mexico",2020,0,0.983930398435636,0.246890227821844,0.041417497737454,-1,-1,-1
"Mexico",2021,0,0.983930398435636,0.246890227821844,0.041417497737454,-1,-1,-1
"Mexico",2022,0,0.983930398435636,0.246890227821844,0.041417497737454,-1,-1,-1
"Nicaragua",2000,6.07209481944799,3.2655066296421,2.53460211182538,2.69753171188475,0.859464857406674,1.39567969706888,1.25098181151889
"Nicaragua",2001,2.98353417175095,3.2655066296421,2.53460211182538,2.69753171188475,-0.0863487629550614,0.17712131534612,0.106023761873173
"Nicaragua",2002,14.6273353841081,3.2655066296421,2.53460211182538,2.69753171188475,3.47934640564832,4.77105783817631,4.42248875876535
"Nicaragua",2003,4.48516412271653,3.2655066296421,2.53460211182538,2.69753171188475,0.373497172537699,0.769573260351456,0.662691898284588
"Nicaragua",2004,2.93587296988664,3.2655066296421,2.53460211182538,2.69753171188475,-0.100944109793948,0.158317100814008,0.0883553127297112
"Nicaragua",2005,0,3.2655066296421,2.53460211182538,2.69753171188475,-1,-1,-1
"Nicaragua",2006,2.93990040191645,3.2655066296421,2.53460211182538,2.69753171188475,-0.0997107844675648,0.159906080800657,0.0898483190999666
"Nicaragua",2007,2.89176628749794,3.2655066296421,2.53460211182538,2.69753171188475,-0.11445095188342,0.140915283707127,0.0720045568908176
"Nicaragua",2008,3.4731354526646,3.2655066296421,2.53460211182538,2.69753171188475,0.0635824227511244,0.370288234378254,0.287523493185531
"Nicaragua",2009,1.93014351430934,3.2655066296421,2.53460211182538,2.69753171188475,-0.408929843599526,-0.238482637845165,-0.284477915197238
"Nicaragua",2010,2.54414837235785,3.2655066296421,2.53460211182538,2.69753171188475,-0.220902401708891,0.00376637440958771,-0.0568606251600771
"Nicaragua",2011,2.35659173665474,3.2655066296421,2.53460211182538,2.69753171188475,-0.278338094535418,-0.0702320787709134,-0.126389607850726
"Nicaragua",2012,2.52094413020326,3.2655066296421,2.53460211182538,2.69753171188475,-0.228008264530898,-0.00538860973815258,-0.0654626527293388
"Nicaragua",2013,1.92539486416977,3.2655066296421,2.53460211182538,2.69753171188475,-0.410384028410074,-0.240356166679302,-0.286238283803341
"Nicaragua",2014,1.87112463368551,3.2655066296421,2.53460211182538,2.69753171188475,-0.427003265986146,-0.261767902363992,-0.306356761093212
"Nicaragua",2015,1.46453399184398,3.2655066296421,2.53460211182538,2.69753171188475,-0.551514004427394,-0.422183866646728,-0.457083679353405
"Nicaragua",2016,3.22030829162127,3.2655066296421,2.53460211182538,2.69753171188475,-0.0138411410990706,0.270537997501332,0.193798121976946
"Nicaragua",2017,3.37700077750956,3.2655066296421,2.53460211182538,2.69753171188475,0.0341429862231464,0.33235933235986,0.251885478354606
"Nicaragua",2018,1.575921377611,3.2655066296421,2.53460211182538,2.69753171188475,-0.51740371208993,-0.378237171720794,-0.415791343372229
"Nicaragua",2019,7.56112345193112,3.2655066296421,2.53460211182538,2.69753171188475,1.31545187607224,1.98315992741192,1.80297852240936
"Nicaragua",2020,2.52671227147825,3.2655066296421,2.53460211182538,2.69753171188475,-0.22624187973087,-0.00311285164260044,-0.0633243493130797
"Nicaragua",2021,1.82390145840338,3.2655066296421,2.53460211182538,2.69753171188475,-0.441464475420991,-0.280399298219699,-0.323862829724055
"Nicaragua",2022,0,3.2655066296421,2.53460211182538,2.69753171188475,-1,-1,-1
"Panama",2000,1.94280791788813,1.87839325055407,1.81270944284813,1.24115414754252,0.034292429082708,0.0717701756082787,0.565323631826783
"Panama",2001,1.93032165398352,1.87839325055407,1.81270944284813,1.24115414754252,0.0276451181956365,0.0648819983806082,0.55526342783896
"Panama",2002,2.49173229300779,1.87839325055407,1.81270944284813,1.24115414754252,0.326523235894724,0.374590011012892,1.00759293109676
"Panama",2003,1.36060107458039,1.87839325055407,1.81270944284813,1.24115414754252,-0.275656961512689,-0.249410279210214,0.0962385915354478
"Panama",2004,1.86642771207956,1.87839325055407,1.81270944284813,1.24115414754252,-0.00637009234939356,0.0296342414077257,0.50378397056891
"Panama",2005,1.83425757097222,1.87839325055407,1.81270944284813,1.24115414754252,-0.0234965066919978,0.0118872487861206,0.477864433361516
"Panama",2006,2.00655072956007,1.87839325055407,1.81270944284813,1.24115414754252,0.0682271824433998,0.106934560018274,0.616681323212781
"Panama",2007,1.51796672385428,1.87839325055407,1.81270944284813,1.24115414754252,-0.191880228803778,-0.162597883602765,0.223028361835514
"Panama",2008,1.52618339932114,1.87839325055407,1.81270944284813,1.24115414754252,-0.187505918225077,-0.158065069202047,0.229648551183572
"Panama",2009,1.26739856673089,1.87839325055407,1.81270944284813,1.24115414754252,-0.325275169958662,-0.300826411132084,0.0211451730152417
"Panama",2010,3.05266095088162,1.87839325055407,1.81270944284813,1.24115414754252,0.625144761343867,0.684032133735272,1.45953410132487
"Panama",2011,2.86571395265602,1.87839325055407,1.81270944284813,1.24115414754252,0.525619809276212,0.580900879598995,1.3089105880443
"Panama",2012,1.41332778874657,1.87839325055407,1.81270944284813,1.24115414754252,-0.247586846721429,-0.220323039457473,0.138720594492598
